timestamp,symbol,close
2023-08-07,ADI,1.0
2023-08-08,ADI,0.9816412414518675
2023-08-09,ADI,0.9721725407680168
2023-08-10,ADI,0.9716465018411363
2023-08-11,ADI,0.9637559179379275
2023-08-14,ADI,0.9752235665439242
2023-08-15,ADI,0.9538137822198842
2023-08-16,ADI,0.9319831667543398
2023-08-17,ADI,0.923145712782746
2023-08-18,ADI,0.9245134139926355
2023-08-21,ADI,0.9322461862177801
2023-08-22,ADI,0.9293003682272488
2023-08-23,ADI,0.9336138874276696
2023-08-24,ADI,0.9136770120988953
2023-08-25,ADI,0.9371909521304577
2023-08-28,ADI,0.9486059968437666
2023-08-29,ADI,0.9603366649132036
2023-08-30,ADI,0.9551288795370857
2023-08-31,ADI,0.956233561283535
2023-09-01,ADI,0.9596528143082589
2023-09-05,ADI,0.9549710678590215
2023-09-06,ADI,0.9583377169910574
2023-09-07,ADI,0.9387690689110995
2023-09-08,ADI,0.9335612835349816
2023-09-11,ADI,0.9345081536033667
2023-09-12,ADI,0.9208311415044714
2023-09-13,ADI,0.9267227774855339
2023-09-14,ADI,0.9451341399263545
2023-09-15,ADI,0.9370857443450815
2023-09-18,ADI,0.9453971593897948
2023-09-19,ADI,0.9402945817990531
2023-09-20,ADI,0.9262493424513415
2023-09-21,ADI,0.9144660704892162
2023-09-22,ADI,0.9230931088900578
2023-09-25,ADI,0.9228300894266176
2023-09-26,ADI,0.9065754865860074
2023-09-27,ADI,0.9090478695423462
2023-09-28,ADI,0.9279852709100473
2023-09-29,ADI,0.9210415570752236
2023-10-02,ADI,0.9228300894266176
2023-10-03,ADI,0.9022093634928985
2023-10-04,ADI,0.9142030510257759
2023-10-05,ADI,0.9053129931614939
2023-10-06,ADI,0.9151499210941609
2023-10-09,ADI,0.9117306680694371
2023-10-10,ADI,0.9256706996317727
2023-10-11,ADI,0.9201472908995265
2023-10-12,ADI,0.9132035770647028
2023-10-13,ADI,0.8998947922146239
2023-10-16,ADI,0.9087322461862178
2023-10-17,ADI,0.907995791688585
2023-10-18,ADI,0.9009468700683851
2023-10-19,ADI,0.8875328774329301
2023-10-20,ADI,0.8759600210415571
2023-10-23,ADI,0.8620199894792215
2023-10-24,ADI,0.8675960021041558
2023-10-25,ADI,0.8405576012624935
2023-10-26,ADI,0.8461862177801158
2023-10-27,ADI,0.844660704892162
2023-10-30,ADI,0.8199894792214624
2023-10-31,ADI,0.827617043661231
2023-11-01,ADI,0.8376643871646503
2023-11-02,ADI,0.8644923724355603
2023-11-03,ADI,0.8833245660178853
2023-11-06,ADI,0.8814834297738032
2023-11-07,ADI,0.8843240399789586
2023-11-08,ADI,0.8885323513940032
2023-11-09,ADI,0.8791688584955287
2023-11-10,ADI,0.9064702788006312
2023-11-13,ADI,0.8977380326144134
2023-11-14,ADI,0.9341399263545503
2023-11-15,ADI,0.9509731720147291
2023-11-16,ADI,0.9460284061020516
2023-11-17,ADI,0.9629142556549185
2023-11-20,ADI,0.966964755391899
2023-11-21,ADI,0.9534455549710679
2023-11-22,ADI,0.9609153077327722
2023-11-24,ADI,0.9629142556549185
2023-11-27,ADI,0.9667017359284588
2023-11-28,ADI,0.9637033140452393
2023-11-29,ADI,0.9611257233035245
2023-11-30,ADI,0.9646501841136245
2023-12-01,ADI,0.9630194634402945
2023-12-04,ADI,0.9640189374013677
2023-12-05,ADI,0.9501841136244082
2023-12-06,ADI,0.9498684902682798
2023-12-07,ADI,0.9699105733824303
2023-12-08,ADI,0.9725407680168332
2023-12-11,ADI,1.0001578116780643
2023-12-12,ADI,1.0045765386638612
2023-12-13,ADI,1.0114150447133088
2023-12-14,ADI,1.0529721199368753
2023-12-15,ADI,1.0567069963177276
2023-12-18,ADI,1.0341399263545503
2023-12-19,ADI,1.0406628090478696
2023-12-20,ADI,1.0109942135718044
2023-12-21,ADI,1.0325092056812204
2023-12-22,ADI,1.0368227248816413
2023-12-26,ADI,1.0461336138874278
2023-12-27,ADI,1.0486586007364544
